Instances,Run time,Objective value,Explored node,Gap,EPIs

sol_map100_N21_K3_run22	4.47	531.42 	16533 	0.0000	0 	1.837854 	1.2822	19.5074
sol_map100_N21_K3_run23	6.61	561.96 	33344 	0.0000	0 	2.466407 	18.9150	31.5329
sol_map100_N21_K3_run24	20.09	544.13 	82054 	0.0000	0 	0.317652 	6.3852	19.6237
sol_map100_N21_K3_run25	181.39	526.16 	697262 	0.0000	0 	1.823342 	8.6694	24.2121
sol_map100_N21_K3_run26	65.83	547.52 	150298 	0.0000	0 	0.000000 	8.3550	22.2570
sol_map100_N21_K3_run27	0.64	574.17 	4034 	0.0000	0 	1.048960 	10.3406	24.9434
sol_map100_N21_K3_run28	91.68	518.80 	188461 	0.0000	0 	0.561366 	14.2520	27.5439
sol_map100_N21_K3_run29	1.56	548.36 	6442 	0.0000	0 	0.295105 	2.5480	20.2231
sol_map100_N21_K3_run30	1.31	539.81 	8667 	0.0000	0 	1.897642 	13.2898	27.7410
sol_map100_N21_K3_run31	0.69	572.26 	3353 	0.0000	0 	0.000000 	7.5066	21.1813
sol_map100_N21_K3_run32	9.44	536.87 	45350 	0.0000	0 	0.947674 	14.1831	28.3432
sol_map100_N21_K3_run33	2.04	518.54 	10622 	0.0000	0 	2.924942 	8.6276	24.5983
sol_map100_N21_K3_run34	6.36	537.91 	26327 	0.0000	0 	1.579643 	4.1778	21.0208
sol_map100_N21_K3_run35	0.83	562.11 	3667 	0.0000	0 	0.000000 	2.4101	16.1533
sol_map100_N21_K3_run36	6.09	549.09 	46134 	0.0000	0 	0.090459 	12.2140	26.4132
sol_map100_N21_K3_run37	5.94	551.46 	20695 	0.0000	0 	0.000000 	3.9883	21.4711
sol_map100_N21_K3_run38	20.17	536.03 	67111 	0.0000	0 	1.895146 	13.7146	27.1880
sol_map100_N21_K3_run39	4.75	525.51 	17837 	0.0000	0 	0.000000 	4.8731	21.5956
sol_map100_N21_K3_run40	5.67	528.02 	30852 	0.0000	0 	2.094285 	8.5363	23.8908
sol_map100_N21_K3_run41	1.26	612.39 	8843 	0.0000	0 	1.024074 	34.2029	39.8926
sol_map100_N21_K3_run42	107.79	529.96 	182841 	0.0000	0 	0.968607 	10.5933	24.3291
sol_map100_N21_K3_run43	1.19	538.17 	4095 	0.0000	0 	1.498702 	8.0483	20.6176
sol_map100_N21_K3_run44	17.92	515.13 	65784 	0.0000	0 	2.754971 	9.1747	22.4633
sol_map100_N21_K3_run45	1.69	545.63 	8334 	0.0000	0 	1.446469 	21.3264	31.6532
sol_map100_N21_K3_run46	6.80	546.70 	27915 	0.0000	0 	0.000000 	3.3951	18.6641
sol_map100_N21_K3_run47	5.13	533.01 	16609 	0.0000	0 	2.336446 	7.9911	22.4216
sol_map100_N21_K3_run48	9.30	515.99 	31313 	0.0000	0 	1.925394 	10.8551	25.3667
sol_map100_N21_K3_run49	87.79	528.98 	231275 	0.0000	0 	0.018761 	10.7491	26.0284
sol_map100_N21_K3_run50	30.15	526.59 	93651 	0.0000	0 	1.825727 	3.9725	20.6883
sol_map100_N23_K3_run1	780.37	510.59 	3465075 	0.0000	0 	0.000000 	1.6795	19.9140
sol_map100_N23_K3_run2	860.33	518.90 	1131165 	0.0000	0 	0.000000 	6.5326	21.8472
sol_map100_N23_K3_run3	376.43	508.77 	1803247 	0.0000	0 	1.850621 	22.1983	33.7461
sol_map100_N23_K3_run4	7200.02	529.58 	26501333 	0.0409	0 	0.000000 	47.0253	44.9835
sol_map100_N23_K3_run5	426.27	509.83 	762266 	0.0000	0 	0.000000 	19.1713	31.7056
sol_map100_N23_K3_run6	7200.04	540.91 	22679931 	0.0411	0 	0.000000 	13.3057	25.4688
sol_map100_N23_K3_run7	2006.62	514.12 	3334346 	0.0001	0 	2.692476 	23.0964	34.3514
sol_map100_N23_K3_run8	3713.43	523.18 	14239982 	0.0000	0 	0.000000 	26.2989	35.8799
sol_map100_N23_K3_run9	836.13	521.28 	2008205 	0.0000	0 	0.000000 	22.5592	31.3454
sol_map100_N23_K3_run10	7200.02	518.62 	18423285 	0.0208	0 	0.000000 	30.4338	36.4235
sol_map100_N23_K3_run11	1935.68	523.12 	5365235 	0.0001	0 	1.733952 	31.8473	37.3226
sol_map100_N23_K3_run12	3174.04	558.32 	20661975 	0.0000	0 	0.000000 	28.1606	34.3495
sol_map100_N23_K3_run13	6268.04	506.96 	51381921 	0.0000	0 	0.000000 	17.7551	30.7510
sol_map100_N23_K3_run14	3843.29	530.14 	26367415 	0.0001	0 	1.250167 	19.6456	32.0253
sol_map100_N23_K3_run15	7200.01	536.45 	15603032 	0.0600	0 	0.835507 	40.8283	46.3042
